a_1	a_2	luminosity_distance	ra	dec	cos_theta_jn	cos_tilt_1	cos_tilt_2	mass_1	mass_2	tilt_1	tilt_2	theta_jn	chirp_mass	total_mass	symmetric_mass_ratio	mass_ratio	log_likelihood	inverted_mass_ratio	redshift	comoving_distance	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source
6.275239558466932932e-01	4.026148149339668914e-01	1.072943161996237450e+03	3.003945140982886564e-01	-4.080644279370090333e-01	-8.442481771485969011e-01	4.739706398839265145e-01	8.831612580564916770e-02	3.886896933246029562e+01	3.360786461753626497e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.575957161055552724e+00	3.144752880759767777e+01	7.247683394999656059e+01	2.486826672968950047e-01	8.646451190942597842e-01	0.000000000000000000e+00	1.156543855874105020e+00	2.108499930530386701e-01	8.861066704601417996e+02	3.210056535116792276e+01	2.775559715105366010e+01	5.985616250222157930e+01	2.597144897222639415e+01
3.291680613034804193e-01	7.109318935494656211e-01	7.714079176736556747e+02	2.696334911638370579e-01	-4.840270029523634499e-01	-4.490525573327655562e-01	2.992147209977156774e-01	5.180210637546032171e-01	3.852106236984619159e+01	3.553528447436902127e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.036501016974951561e+00	3.220344805651551923e+01	7.405634684421521285e+01	2.495936217683222269e-01	9.224897312849190678e-01	0.000000000000000000e+00	1.084022906799318342e+00	1.565363182501135209e-01	6.669976507488967172e+02	3.330726563618004121e+01	3.072561052655514402e+01	6.403287616273517813e+01	2.784473565451073895e+01
5.889689438069903860e-01	2.271427265980742183e-01	7.555376585117693367e+02	2.760780818937179637e-01	-5.382577127566925412e-01	-7.034246472084296764e-01	1.501421038245095430e-01	5.458987147306000320e-01	3.583206881319709680e+01	3.435601727720802501e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.351000631086193504e+00	3.054303132259873621e+01	7.018808609040512181e+01	2.498894353614361796e-01	9.588064104340680016e-01	0.000000000000000000e+00	1.042963406499632040e+00	1.535933784790384782e-01	6.549421814963042152e+02	3.106126429092379837e+01	2.978173931832454358e+01	6.084300360924834195e+01	2.647642738975180876e+01
1.401544290772841206e-01	2.665582228662877196e-01	8.778510868801183733e+02	2.548895453429131375e-01	-4.461125372914314657e-01	-6.128339069884892742e-01	-9.085351128619613137e-01	-1.524866245432765499e-01	4.074949887157356443e+01	2.581687638630497261e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.230438214821921949e+00	2.809083176319023778e+01	6.656637525787853349e+01	2.374193707971704592e-01	6.335507699780466018e-01	0.000000000000000000e+00	1.578405468648789389e+00	1.760453411534382284e-01	7.464386916009133301e+02	3.464959848538440923e+01	2.195227979984544930e+01	5.660187828522985853e+01	2.388584077518592608e+01
6.962547903596781884e-01	6.059560537067411046e-01	1.149635146876426916e+03	2.875519987104079300e-01	-5.264539734575042207e-01	-9.105942582860784285e-01	4.283356059178814457e-01	-3.423499149800577485e-02	3.969654422620779144e+01	3.211646952434796987e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.715515951430904185e+00	3.104900369691593198e+01	7.181301375055576841e+01	2.472146442362187779e-01	8.090495067110796690e-01	0.000000000000000000e+00	1.236018305066603151e+00	2.242220665612316699e-01	9.390657549030428299e+02	3.242593424060151364e+01	2.623418610200456058e+01	5.866012034260607777e+01	2.536223169390400400e+01
2.230828422112544340e-01	6.350528929313440374e-01	7.714217441343935207e+02	3.634978934895887193e-01	-3.230338502813783763e-01	-5.321821823940845464e-01	8.180697308026120898e-03	-3.232225493451816312e-01	3.328429668115231976e+01	3.266935633433853781e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.131972303173178762e+00	2.870649745031690969e+01	6.595365301549085757e+01	2.499782665698641049e-01	9.815246104580602760e-01	0.000000000000000000e+00	1.018823154656629093e+00	1.565388748579763234e-01	6.670081154735746622e+02	2.877922861455015990e+01	2.824752115517980755e+01	5.702674976972996745e+01	2.482103980624264139e+01
1.973260090541108791e-01	3.208017611685811676e-01	1.078711374820346919e+03	2.242488512648250776e-01	-6.147082091094097089e-01	-8.938785863989511249e-01	5.127794191786506639e-01	5.521819379130238348e-01	3.545781736587662891e+01	3.465300303508516322e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.676719828256793665e+00	3.051509423143422595e+01	7.011082040096178503e+01	2.499670571390943952e-01	9.773022032775771084e-01	0.000000000000000000e+00	1.023224951960919782e+00	2.118605760845004571e-01	8.901226210893697726e+02	2.925899073343914836e+01	2.859487610946829150e+01	5.785386684290743631e+01	2.518036714258660069e+01
2.335725616940474703e-02	2.886253102083548572e-01	6.346484159135085292e+02	2.371760247244623088e-01	-5.703747867042512354e-01	-4.400525316477411075e-01	-4.033481945071143437e-01	-5.127518179431770351e-01	4.106958413896033022e+01	2.579077142309871462e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.026453499668382729e+00	2.818104194037215038e+01	6.686035556205904129e+01	2.369448501865658308e-01	6.279774184183303243e-01	0.000000000000000000e+00	1.592413947811488040e+00	1.308648697246114212e-01	5.612046175585492165e+02	3.631696875415504877e+01	2.280623628301345462e+01	5.912320503716850340e+01	2.491990218710641258e+01
5.213359519137109599e-01	8.438424764127260280e-01	1.008459463846157632e+03	2.285520620989217044e-01	-5.868683454369357788e-01	-7.790446337548836420e-01	5.214119779444332803e-01	-6.834370310150611472e-01	4.341076251465015901e+01	2.555459560965196175e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.463936911381415129e+00	2.879477286541648340e+01	6.896535812430212786e+01	2.332407534294623774e-01	5.886695862812328928e-01	0.000000000000000000e+00	1.698745821602981154e+00	1.994742682218144936e-01	8.407471995752463272e+02	3.619149127642841535e+01	2.130483019659596522e+01	5.749632147302438767e+01	2.400616138944263511e+01
1.042219442728023887e-01	1.529677936787723555e-02	8.770074309157342896e+02	2.777831184168415013e-01	-4.086005339640356726e-01	-6.580488927689730483e-01	-3.557184880051482700e-01	-7.920283741402757149e-01	3.996961059105937153e+01	2.732649917421568730e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.289020946971754622e+00	2.866753535593087321e+01	6.729610976527506239e+01	2.411759487822156267e-01	6.836818965738994391e-01	0.000000000000000000e+00	1.462668537826216308e+00	1.758921339202426659e-01	7.458180533702718549e+02	3.399088184883665065e+01	2.323895056863197439e+01	5.722983241746862859e+01	2.437939206239754597e+01
6.153182158255576795e-01	1.015629601870255139e-01	1.152642917747455385e+03	2.305276877185440387e-01	-5.018174591026399733e-01	-9.505067718067153892e-01	-4.437921364766005405e-01	6.087485547635377303e-01	3.536698294210926008e+01	2.979188808833681534e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.825659220531599125e+00	2.823728351251819646e+01	6.515887103044607898e+01	2.481698047309059685e-01	8.423644204285650749e-01	0.000000000000000000e+00	1.187134660188087665e+00	2.247433136497750672e-01	9.411222232595977175e+02	2.887705737842690823e+01	2.432500570226100223e+01	5.320206308068791401e+01	2.305567476696008100e+01
9.593130631201413072e-02	4.016699596900198954e-01	9.974906402656816908e+02	3.128867776269464995e-01	-4.937026204867842605e-01	-8.380317716563966401e-01	-8.093655702095852167e-01	3.852658665294517726e-01	4.263650033974367659e+01	2.615617186835368813e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.564462177305283141e+00	2.890047651395330419e+01	6.879267220809737182e+01	2.356521318795648523e-01	6.134690150441868273e-01	0.000000000000000000e+00	1.630074177304573713e+00	1.975268014567154451e-01	8.329536165726851777e+02	3.560379633080368222e+01	2.184182586689196626e+01	5.744562219769565559e+01	2.413346947959553290e+01
2.618057592085538954e-02	4.253891655497215596e-01	6.500460386696225896e+02	2.884628592346958342e-01	-4.944335914601092896e-01	-3.837194852181047833e-01	7.302898747010639902e-01	4.422705083590914299e-01	4.298706938998648042e+01	2.825248115080102806e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.964617084829007654e+00	3.020594485622129710e+01	7.123955054078750493e+01	2.393051751882034894e-01	6.572320828500636258e-01	0.000000000000000000e+00	1.521532539409116369e+00	1.337913498573509996e-01	5.733368198814588368e+02	3.791444465985291856e+01	2.491858943389860670e+01	6.283303409375152881e+01	2.664153758098585101e+01
3.256640129427483821e-01	2.712366980026343355e-01	1.057140331289393089e+03	2.796980732070551978e-01	-5.497243816530099636e-01	-8.958846044576225243e-01	5.889183697869260214e-01	4.691346389104243397e-01	3.598330249888022081e+01	3.540435812062850118e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.681214616065193734e+00	3.107205785358580030e+01	7.138766061950872199e+01	2.499835575174240709e-01	9.839107492073654315e-01	0.000000000000000000e+00	1.016352347817722324e+00	2.080726712375935983e-01	8.750584217889010006e+02	2.978571021064288971e+01	2.930648044902712002e+01	5.909219065967000972e+01	2.572035490361226096e+01
2.764151963367666998e-01	8.300424192040182225e-01	1.288461406505175773e+03	2.064094256470838662e-01	-5.674696578342253162e-01	-9.435679502777633010e-01	-6.989839121549228373e-01	5.550731208644698045e-01	3.788852547650878222e+01	3.149952594353119650e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.804039850357535002e+00	3.004900491782174399e+01	6.938805142003997162e+01	2.478804857628537361e-01	8.313737615115472934e-01	0.000000000000000000e+00	1.202828434447904549e+00	2.480297695149040749e-01	1.032390032823114097e+03	3.035867124486593838e+01	2.523940270733664448e+01	5.559807395220257575e+01	2.407715396845178901e+01
6.446732646130397537e-01	8.173245194585998519e-01	6.878104091497680201e+02	2.688140795259424953e-01	-5.067377591412932647e-01	-4.035231784619687789e-01	-5.988453233285078170e-01	6.687097522938286742e-01	3.514933055223735892e+01	3.335574379699463066e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.986160515275027905e+00	2.980629970438343790e+01	6.850507434923198957e+01	2.498286282226013233e-01	9.489723779354153343e-01	0.000000000000000000e+00	1.053771451362578437e+00	1.409291506880618883e-01	6.028500398032363137e+02	3.080763650489585359e+01	2.923559607262092541e+01	6.004323257751678256e+01	2.612458423593446355e+01
3.985827051355438355e-01	3.882806462697765415e-01	1.480519221564542704e+03	2.563468577320622277e-01	-2.814179184751228746e-01	-9.964575647340758735e-01	5.599132691921868688e-01	-7.906400264289700774e-02	4.432696506624957067e+01	2.823007226895970589e+01	0.000000000000000000e+00	0.000000000000000000e+00	3.057396113061229492e+00	3.064023446038157417e+01	7.255703733520927301e+01	2.376954699929271497e-01	6.368600292568643573e-01	0.000000000000000000e+00	1.570203740320890162e+00	2.801860413445967368e-01	1.156482144197758316e+03	3.462540883486931165e+01	2.205153888360576175e+01	5.667694771847506985e+01	2.393420446000154911e+01
1.747642439779719115e-01	5.865525457240381435e-01	6.922154108215232782e+02	2.504701307495462714e-01	-4.404395337130477817e-01	-5.687844711181796464e-01	-3.971664747043511245e-01	-3.431401728325954581e-01	4.050141783905522885e+01	2.616174288518620372e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.175823554774225066e+00	2.820362683101940604e+01	6.666316072424143613e+01	2.384323052365644735e-01	6.459463465982324681e-01	0.000000000000000000e+00	1.548116194582307648e+00	1.417575193628210495e-01	6.062680175692494231e+02	3.547287156178116874e+01	2.291357178868088340e+01	5.838644335046205214e+01	2.470194095744511742e+01
2.378012764354380526e-01	1.173660355264686955e-01	1.241414214416137838e+03	3.503411684098676204e-01	-4.419184571475288092e-01	-9.251121750653358289e-01	-2.703691434348812206e-01	8.828905447532765516e-01	3.774770389661013326e+01	3.003397710721635505e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.752127250058441721e+00	2.927383118181814936e+01	6.778168100382649186e+01	2.467622460384570338e-01	7.956504371624443239e-01	0.000000000000000000e+00	1.256833344510353889e+00	2.400170106092305577e-01	1.001118493213623651e+03	3.044127909024762246e+01	2.422061701593949579e+01	5.466189610618712180e+01	2.360760451780873126e+01
6.761033896194897919e-01	6.841029722449428752e-01	1.236417431739703261e+03	2.552204024386819925e-01	-5.478968659021670184e-01	-8.420865872373740624e-01	2.169978563158795892e-01	7.912688715954593333e-01	4.209378564774449671e+01	3.671580111263873647e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.571936706371846793e+00	3.420792932390501306e+01	7.880958676038324029e+01	2.488358176621732754e-01	8.722380405480606447e-01	0.000000000000000000e+00	1.146476023187043669e+00	2.391635755097316351e-01	9.977795382638921637e+02	3.396951498548459369e+01	2.962950318930706217e+01	6.359901817479165942e+01	2.760566078601328499e+01
6.162085147106641791e-01	2.656268910895976387e-01	1.310003726045723624e+03	3.746657588648247272e-01	-3.189059645542113852e-01	-9.792578811171052111e-01	7.716170355395142455e-02	-2.861589656755815225e-01	3.385743335927890030e+01	3.321308423628783402e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.937562145651063883e+00	2.919252171934495266e+01	6.707051759556674142e+01	2.499769261972116519e-01	9.809687545965596334e-01	0.000000000000000000e+00	1.019400460324821678e+00	2.516811556284190843e-01	1.046594006308640019e+03	2.704956706189319959e+01	2.653478011308149220e+01	5.358434717497469535e+01	2.332265017179119582e+01
4.457462860361738888e-01	4.346985284059962651e-01	1.056989521510975010e+03	3.739971876314050481e-01	-5.449460627290414472e-01	-9.558714364177717249e-01	5.368051070671913116e-01	-6.046572980100177741e-01	4.146274212012938420e+01	2.845527384621906464e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.843408170830376669e+00	2.979714503485446286e+01	6.991801596634844884e+01	2.413473852565651279e-01	6.862853827606486545e-01	0.000000000000000000e+00	1.457119771336822467e+00	2.080461666641185703e-01	8.749529050192039676e+02	3.432215031535095306e+01	2.355479006633914807e+01	5.787694038169010469e+01	2.466556813564159967e+01
7.451680670478798563e-01	3.951596515943749388e-01	7.531578636766364525e+02	3.711629394412764293e-01	-4.336054911632397091e-01	-1.880528187856106148e-01	6.860424358106501641e-01	-2.218535733214153927e-01	3.820134677052556071e+01	3.488785087815983132e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.759975543506141049e+00	3.177467344841983277e+01	7.308919764868539914e+01	2.494861853378796401e-01	9.132623278370313180e-01	0.000000000000000000e+00	1.094975637907235289e+00	1.531507994298850484e-01	6.531275730909512731e+02	3.312779802035623788e+01	3.025436993618553672e+01	6.338216795654177815e+01	2.755465587339414313e+01
4.717065734277133826e-01	3.222210972388123845e-02	4.846094595013435082e+02	3.107127602529576316e-01	-5.659192401304264930e-01	-1.704098524925467817e-01	-6.126331550961973127e-01	2.086320341606362136e-03	3.982297879944380270e+01	2.459483924509321540e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.742041917257565187e+00	2.708852990221778612e+01	6.441781804453701454e+01	2.360291868511366353e-01	6.176042070824878660e-01	0.000000000000000000e+00	1.619159954761187237e+00	1.018268217664127367e-01	4.398215073401310065e+02	3.614268414304972765e+01	2.232187378200103467e+01	5.846455792505076232e+01	2.458510663117670703e+01
4.988946146770437129e-01	3.339015909599855614e-01	1.208741177267662579e+03	3.971364886439689990e-01	-2.614230905824229678e-01	-7.934909330168404828e-01	4.942902973887577933e-01	3.007529634017516162e-01	3.876379953140843071e+01	3.343101797111417284e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.487320238159363317e+00	3.132163031873911052e+01	7.219481750252259644e+01	2.486359334722343106e-01	8.624288221289204692e-01	0.000000000000000000e+00	1.159515978989990925e+00	2.344211854114459093e-01	9.791966470747130415e+02	3.140240947702791985e+01	2.708234301728323956e+01	5.848475249431115230e+01	2.537353594454009098e+01
3.062533202043110081e-01	7.609247896929668409e-01	1.064433026844605592e+03	2.651831051301475339e-01	-4.335323149039612134e-01	-9.049628029900667059e-01	-6.827397792643299379e-01	3.061344630231450092e-01	3.424868709105255959e+01	3.421392523648759720e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.702088618561488964e+00	2.980007825358492113e+01	6.846261232754015680e+01	2.499999355476210383e-01	9.989850164336944172e-01	0.000000000000000000e+00	1.001016014804635423e+00	2.093543506300152846e-01	8.801590601391599193e+02	2.831981137142363991e+01	2.829106722828077025e+01	5.661087859970441372e+01	2.464131231517091436e+01
3.614201854348499943e-01	2.951242886810942490e-01	1.086087272898762194e+03	2.421089271687925093e-01	-4.265642428245699502e-01	-8.267391124861672713e-01	4.159562627379779776e-01	4.337336182021658271e-01	3.923953484176312401e+01	3.240656325549331029e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.544082827520551593e+00	3.101527150600396610e+01	7.164609809725644141e+01	2.477260853926673556e-01	8.258651226671168688e-01	0.000000000000000000e+00	1.210851472659987937e+00	2.131524036680203238e-01	8.952529667882949980e+02	3.234509920033183050e+01	2.671268931876211283e+01	5.905778851909394689e+01	2.556584928012994240e+01
4.706304782597067748e-01	4.365023803896868060e-01	1.054156567372037898e+03	3.373839934920367378e-01	-2.045592605296036315e-01	-8.826974343996312200e-01	-7.005795949753365059e-01	4.786402120835651641e-01	3.539945798400835031e+01	3.087568486694221193e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.652367878592661654e+00	2.876721324821762238e+01	6.627514285095055868e+01	2.488352296830608767e-01	8.722078423034119732e-01	0.000000000000000000e+00	1.146515717353677966e+00	2.075482795780525247e-01	8.729704932789352370e+02	2.931514920163506943e+01	2.556890303196071557e+01	5.488405223359578144e+01	2.382282657739333231e+01
1.126053343914035082e-01	1.486671019921378522e-03	8.738897216435108248e+02	4.698471716871127635e-01	-2.917819263112719774e-01	-8.662178880664792580e-01	2.237076160325125185e-01	-5.103621199410153242e-01	3.521705101830274742e+01	3.186686426402952677e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.618378974996402597e+00	2.915625298132756171e+01	6.708391528233227064e+01	2.493764931351269420e-01	9.048703211256363677e-01	0.000000000000000000e+00	1.105130731612486317e+00	1.753259604660500903e-01	7.435240574056952028e+02	2.996364600364837116e+01	2.711321398141619099e+01	5.707685998506455860e+01	2.480695054992768078e+01
5.402120206776643840e-01	5.767228141292931598e-01	9.547290023653579283e+02	3.646671986127971721e-01	-4.833491490233812193e-01	-8.872113014403462117e-01	4.305695039051412043e-01	-8.851852985695185527e-01	4.361542434056522666e+01	2.599242520822583202e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.662061440715901117e+00	2.911793013665141672e+01	6.960784954879105157e+01	2.339755469713200864e-01	5.959457141874270336e-01	0.000000000000000000e+00	1.678005187709926904e+00	1.899016449990563737e-01	8.023589301118148569e+02	3.665464664568962405e+01	2.184417957355327999e+01	5.849882621924290049e+01	2.447087140271539951e+01
6.514666100742133592e-02	6.712443977045540189e-01	1.032919359482653363e+03	2.239671299512873970e-01	-5.403057771530030973e-01	-8.107584341325009269e-01	6.585747176960177196e-01	-2.314201249665101545e-01	3.731834123896263833e+01	2.991734517404579208e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.516242906997623319e+00	2.905275098075600937e+01	6.723568641300843751e+01	2.469708507693562649e-01	8.016793935848962604e-01	0.000000000000000000e+00	1.247381444505224035e+00	2.038040378415461040e-01	8.580449283524609427e+02	3.100034562591719833e+01	2.485233828230748898e+01	5.585268390822469087e+01	2.413411989616548681e+01
5.667954180617270632e-01	3.460070374686998740e-01	7.976807365959062963e+02	1.055316550891534533e+00	-8.963745956309285834e-01	-5.392491617681982596e-01	6.511571749942016707e-01	-4.746260190714648997e-01	5.133974314792357774e+01	2.574079972742656608e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.140341604446605484e+00	3.127926096159496794e+01	7.708054287535014737e+01	2.224263308573283804e-01	5.013815447666034597e-01	0.000000000000000000e+00	1.994489048186859126e+00	1.613879084930276153e-01	6.868306705988260319e+02	4.420550857511514664e+01	2.216382617658456411e+01	6.636933475169971075e+01	2.693265594798704043e+01
1.594671905975758586e-01	1.191002268952133930e-01	7.860325921460348582e+02	3.226389392262668521e-01	-3.477586654621612205e-01	-5.900948932429027627e-01	7.549595235516589620e-01	-7.774939139841573477e-01	4.442663623904361714e+01	2.554665319824123060e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.201972701554743672e+00	2.910717174792173623e+01	6.997328943728484774e+01	2.317996966186835761e-01	5.750301026794816250e-01	0.000000000000000000e+00	1.739039391747103203e+00	1.592403782838011927e-01	6.780579971465507469e+02	3.832392062189472881e+01	2.203740801028843066e+01	6.036132863218315947e+01	2.510883186368428710e+01
4.629831214350312862e-01	3.051494162599109258e-02	9.528885184152193233e+02	2.546315092208368824e-01	-5.034990367705474146e-01	-7.595627877904143066e-01	9.499267673088392094e-02	-2.471652985552894033e-01	3.909963778910783816e+01	2.994737967132902767e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.433436992362861595e+00	2.973650701279512276e+01	6.904701746043686228e+01	2.456075514705861884e-01	7.659247339542261113e-01	0.000000000000000000e+00	1.305611316189408955e+00	1.895719216899228454e-01	8.010331128452172607e+02	3.286866231136519900e+01	2.517492143626369128e+01	5.804358374762888673e+01	2.499765375308372839e+01
3.252735971143987936e-01	5.195258540035153638e-01	6.534893062414301994e+02	4.291768272720952737e-01	-1.981401423182096999e-01	-4.519957195774902403e-01	-5.104059413218905994e-02	2.881695442378081062e-01	3.972474079012382475e+01	2.942439667063752751e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.039797704320704952e+00	2.969640173720035392e+01	6.914913746076135226e+01	2.444528495838396986e-01	7.407070778911886144e-01	0.000000000000000000e+00	1.350061353331501568e+00	1.344440607689323941e-01	5.760402139476384491e+02	3.501692341110074835e+01	2.593728301657598934e+01	6.095420642767673769e+01	2.617705250012236817e+01
5.425712773966869795e-01	2.790716223783598626e-01	1.064596491664745827e+03	2.386396086464733501e-01	-3.726907251968108459e-01	-8.808643563048846881e-01	2.475243991637000041e-01	2.539824292007152318e-01	5.291990235145149057e+01	2.250450642600481999e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.648481404773231240e+00	2.951418077203032198e+01	7.542440877745630701e+01	2.093460145114116877e-01	4.252560081564014105e-01	0.000000000000000000e+00	2.351524683531850624e+00	2.093830793065071805e-01	8.802733492597445775e+02	4.375776646535950221e+01	1.860825309289882767e+01	6.236601955825832277e+01	2.440432752619173939e+01
3.171551065373898748e-01	2.247992814237178283e-01	1.156411997740477545e+03	3.063126930905566425e-01	-4.035326881686105427e-01	-9.804762177773015397e-01	8.606156566606449898e-01	-2.002290151817951239e-02	4.530979559144552837e+01	2.848575258227461049e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.943665168137038268e+00	3.110898545206946864e+01	7.379554817372013531e+01	2.370060730110240266e-01	6.286886138072251828e-01	0.000000000000000000e+00	1.590612551329949831e+00	2.253964957095435373e-01	9.436983768476728756e+02	3.697562034010038445e+01	2.324615149627994626e+01	6.022177183638032716e+01	2.538687319654556163e+01
3.506151034174350700e-01	2.833321342494131700e-01	9.206394879711143631e+02	2.350285110047023451e-01	-5.178374292509840826e-01	-7.427629331402483270e-01	-1.395959580442263370e-01	6.211811492704659710e-01	3.991979241555794289e+01	2.972203984967659451e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.407983819345116405e+00	2.992168827099541772e+01	6.964183226523454096e+01	2.446394596242887631e-01	7.445439480314788305e-01	0.000000000000000000e+00	1.343104060739367833e+00	1.837806620096493482e-01	7.777078623338696843e+02	3.372228800205940757e+01	2.510772544570788156e+01	5.883001344776729269e+01	2.527637866646576015e+01
7.898518677595278703e-01	4.738695094680963615e-01	9.849251127641720132e+02	3.057316195085677535e-01	-5.167063172684698280e-01	-9.276493296275770684e-01	-9.834536424683525124e-02	9.718850582100435620e-01	5.118807904490332561e+01	2.318623914611501036e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.758864705505659209e+00	2.953621809712880619e+01	7.437431819101833241e+01	2.145621675783675186e-01	4.529616969172748919e-01	0.000000000000000000e+00	2.207692188557460966e+00	1.952914678780707514e-01	8.239978313362893232e+02	4.282476736471184608e+01	1.939797929560741352e+01	6.222274666031925250e+01	2.471047346264646194e+01
6.203107866972394913e-01	1.699351148586411842e-01	1.139884596387188594e+03	2.526251019181753321e-01	-4.934293239939278597e-01	-8.136322536055846655e-01	4.911509265733274843e-01	6.694537743004406183e-01	4.310615633432657745e+01	3.154827028573408754e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.521169047482995307e+00	3.202563861843509585e+01	7.465442662006066143e+01	2.440078083245594553e-01	7.318738892201196444e-01	0.000000000000000000e+00	1.366355617722055715e+00	2.225322948757731123e-01	9.323950529812854029e+02	3.525972811925331030e+01	2.580567435148193667e+01	6.106540247073524341e+01	2.619614937999602233e+01
5.822863628601451236e-01	8.137067846058545495e-01	9.672533479124663245e+02	2.696322686828940829e-01	-4.581984718670840673e-01	-7.057911860807037918e-01	-3.393872885609792722e-01	9.589692904169105914e-01	4.840502235057284253e+01	2.557671209006457502e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.354335684259907246e+00	3.032607342213951185e+01	7.398173444063741044e+01	2.261966257991679108e-01	5.283896349603046660e-01	0.000000000000000000e+00	1.892542801440692646e+00	1.921400496890720566e-01	8.113532939430623401e+02	4.060346967052871747e+01	2.145445251733247360e+01	6.205792218786118752e+01	2.543834797769691747e+01
4.329465807304670455e-01	3.090808610957693214e-01	1.129421704675470664e+03	3.034864484695773967e-01	-4.360578798826528768e-01	-9.795749385270353660e-01	3.700273458078626732e-01	3.167782152626698045e-01	4.467192671955137229e+01	2.770370703476200802e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.939132913340584796e+00	3.045264825200935732e+01	7.237563375431338386e+01	2.362587004828045623e-01	6.201592156229304154e-01	0.000000000000000000e+00	1.612489139576086972e+00	2.207131653764274337e-01	9.252067306231474504e+02	3.659494137246896628e+01	2.269469013731747964e+01	5.928963150978644592e+01	2.494660426032086775e+01
4.934141852147288509e-01	7.378037845336510303e-01	9.708777942164275601e+02	2.890894828946066752e-01	-7.433922160438326543e-01	-9.550141131949977380e-01	8.945371873012095132e-02	-5.497043491387371139e-02	4.913065098500815964e+01	2.292558076354441710e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.840503694011859537e+00	2.880510148291337558e+01	7.205623174855257673e+01	2.169350727686549796e-01	4.666248116789655787e-01	0.000000000000000000e+00	2.143049351366237865e+00	1.927878262595108805e-01	8.139541553433841727e+02	4.118976560909246842e+01	1.922016662044350355e+01	6.040993222953596842e+01	2.414939258161605906e+01
6.079252858111797719e-01	6.872775183712167557e-01	9.022065424990486235e+02	1.695398657142437315e-01	-6.079336529603575068e-01	-7.793505778846824272e-01	2.532387015873783231e-01	1.597830004185036845e-01	4.815196704040658915e+01	2.383382973456397735e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.464425033139930221e+00	2.913636413416302773e+01	7.198579677497056650e+01	2.214696572443169698e-01	4.949710510177888767e-01	0.000000000000000000e+00	2.020320174167237859e+00	1.804559151366040282e-01	7.642839028611529102e+02	4.079099136441225681e+01	2.019035986770068547e+01	6.098135123211294939e+01	2.468229754331090220e+01
7.038284926805719044e-01	2.277264222201255961e-01	8.412500751832553760e+02	3.124323113887155223e-01	-4.320280018248640053e-01	-7.669088193708198942e-01	-2.778477818981441305e-01	1.918800550791094350e-01	3.505534805153504863e+01	3.055136882402718257e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.444806763183914544e+00	2.847615268650833187e+01	6.560671687556222764e+01	2.488217535059175645e-01	8.715180570768675805e-01	0.000000000000000000e+00	1.147423156502425101e+00	1.693805814088780171e-01	7.193927329689596490e+02	2.997770666697758557e+01	2.612611267002456827e+01	5.610381933700215029e+01	2.435148414402440409e+01
